frame,time_s,track_id,class_name,world_x,world_y,occluded,lane,headway_m,lead_track_id,speed_mps,matched_vehicle_id,gt_speed_mps,gt_headway_m,dist_m
905,90.4999095,4,truck,355.46268223910374,6.484387578883134,False,1.0,,,-8.139829709835112,,,,
906,90.5999094,4,truck,354.64940196635337,6.514050700544002,False,1.0,,,-8.271291031207056,,,,
907,90.6999093,4,truck,353.8675767134014,6.560764073231872,False,1.0,,,-8.38874770428356,,,,
908,90.7999092,4,truck,353.02661665100453,6.590272410911734,False,1.0,,,-8.550452597158937,,,,
909,90.8999091,4,truck,352.143350166302,6.63956403968109,False,1.0,,,-8.83408072441489,,,,
910,90.999909,4,truck,351.2534278887031,6.657450363335667,False,1.0,,,-10.143593371471296,,,,
911,91.0999089,4,truck,350.3082122700479,6.713043300916616,False,1.0,,,-11.344552475109822,281.0,11.317224000000001,18.827496000000004,2.536887750506039
912,91.1999088,4,truck,349.37469451937267,6.768723512654158,False,1.0,,,-9.5597811404989,281.0,11.29284,18.827496000000004,1.3117608903139022
914,91.3999086,4,truck,347.375915617156,6.898149701259603,False,1.0,,,-10.070205374745,,,,
915,91.4999085,4,truck,346.4495100695942,6.887339795657069,False,1.0,,,-12.384315202109065,,,,
916,91.5999084,4,truck,345.3494735333813,6.927152635307668,False,1.0,,,-11.715698188732404,,,,
917,91.6999083,4,truck,344.23155438047354,6.96274573250758,False,1.0,,,-11.035016464820728,,,,
918,91.7999082,4,truck,343.0670495911531,7.013501006319148,False,1.0,,,-11.35095544958267,,,,
